_feat_fr_NH1,_feat_acceptorcount,_feat_Refractivity,_feat_CyclomaticNumber,_feat_MaximalProjectionRadius,_feat_LargestRingSize,_feat_SmallestRingSize,_feat_LengthPerpendicularToTheMaxArea,_feat_molsurfaceareaASAp,_feat_LengthPerpendicularToTheMinArea,_feat_donorcount,_feat_ProtPolarSurfaceArea,_feat_minimalprojectionsize,_feat_MolPol,_feat_RotatableBondCount,_feat_HeteroaromaticRing Count,_feat_ChainAtomCount,_feat_CarboaromaticRingCount,_feat_PolarSurfaceArea,_feat_ASA_P,_feat_Accsitecount,_feat_fr_Imine,_feat_AromaticAtomCount,_feat_fr_guanido,_feat_CarboaliphaticRingCount,_feat_VanderWaalsVolume,_feat_maximalprojectionsize,_feat_msareaVDWp,_feat_Protpsa,_feat_WienerIndex,_feat_fr_quatN,_feat_Hacceptorcount,_rxn_reactiontimeS,_feat_fr_amidine,_feat_fr_dihydropyridine,_feat_AtomCount_C,_rxn_M_inorganic,_feat_ASA,_feat_BondCount,_feat_WienerPolarity,_feat_RingAtomCount,_feat_BalabanIndex,_feat_AromaticRingCount,_feat_donsitecount,_rxn_stirrateRPM,_feat_HeteroaliphaticRingCount,_feat_CarboRingCount,_feat_fr_Ar_NH,_feat_Aliphatic AtomCount,_feat_MinimalProjectionArea,_feat_Hdonorcount,_rxn_mixingtime2S,_rxn_mixingtime1S,_feat_msareaASAp,_feat_MaximalProjectionArea,_rxn_organic-inchikey,_out_crystalscore,_feat_ASA-,_feat_AtomCount_N,_feat_MinimalProjectionRadius,_feat_fr_piperzine,_feat_ChiralCenterCount,_feat_VanderWaalsSurfaceArea,_feat_AliphaticRingCount,_feat_ASA_H,_feat_HyperWienerIndex,_feat_ASA+,_feat_fr_pyridine,_feat_fr_ArN,_feat_AvgPol,_feat_fr_NH0,_feat_fr_piperdine,_feat_molsurfaceareaVDWp,_rxn_M_acid,_rxn_M_organic,_rxn_temperatureC_actual_bulk,_feat_fr_NH2
0,0,34.96,0,3.96,0,0,5.27,189.82,7.79,1,27.64,7.79,9.57,1,0,5,0,27.64,42.54,0,0,0,0,0,93.65,5.27,172.19,27.64,18,1,0,12600.0,0,0,4,0.0,248.05,16,2,0,2.54,0,3,750.0,0,0,0,5,22.47,1,1200.0,900.0,189.82,34.13,FCTHQYIDLRRROX-UHFFFAOYSA-N,1,58.23,1,3.12,0,0,172.19,0,205.51,28,189.82,0,0,9.83,0,0,172.19,4.41740893620103,2.245690241665633,95.0,0
0,0,39.35,0,3.96,0,0,6.2,195.11,7.87,1,27.64,7.87,11.42,1,0,6,0,27.64,36.88,0,0,0,0,0,110.9,6.2,207.49,27.64,28,1,0,12600.0,0,0,5,0.03913113550835625,254.69,19,3,0,3.17,0,3,750.0,0,0,0,6,27.08,1,1200.0,900.0,195.11,34.29,CQWGDVVCKBJLNX-UHFFFAOYSA-N,1,59.57,1,3.38,0,0,207.49,0,217.8,44,195.11,0,0,11.59,0,0,207.49,5.79784922876385,0.6784076489345998,95.0,0
0,0,35.09,0,4.57,0,0,5.42,202.99,9.15,1,27.64,9.15,9.57,2,0,5,0,27.64,48.89,0,0,0,0,0,93.45,5.42,173.44,27.64,20,1,0,12600.0,0,0,4,0.6348758114407996,273.98,16,2,0,2.19,0,3,750.0,0,0,0,5,18.77,1,1200.0,900.0,202.99,34.38,CALQKRVFTWDYDG-UHFFFAOYSA-N,1,70.99,1,2.69,0,0,173.44,0,225.09,35,202.99,0,0,10.0,0,0,173.44,2.5834665980670275,0.5896526733566385,95.0,0
0,0,45.82,1,4.68,6,6,5.0,196.91,9.2,1,27.64,9.2,13.66,1,0,2,1,27.64,45.88,0,0,6,0,0,113.17,5.0,186.95,27.64,64,1,0,12600.0,0,0,7,0.6051320376281503,272.92,18,7,6,2.13,1,3,750.0,0,1,0,2,24.65,1,1200.0,900.0,196.91,42.12,PPCHYMCMRUGLHR-UHFFFAOYSA-N,1,76.01,1,3.52,0,0,186.95,0,227.04,122,196.91,0,0,12.63,0,0,186.95,8.834817872402056,0.8993050081281962,95.0,0
0,0,41.21,1,4.29,6,6,3.97,223.51,8.57,1,27.64,8.57,11.42,0,0,2,1,27.64,84.41,0,0,6,0,0,101.09,3.97,163.01,27.64,62,1,0,12600.0,0,0,6,0.4244006506366477,256.13,15,7,6,2.19,1,3,750.0,0,1,0,2,20.46,1,1200.0,900.0,223.51,40.17,FJFIJIDZQADKEE-UHFFFAOYSA-N,1,32.62,1,3.35,0,0,163.01,0,171.72,115,223.51,0,0,10.83,0,0,163.01,0.5300890723441234,0.6485286429457886,95.0,0
0,0,45.82,1,4.68,6,6,5.0,196.91,9.2,1,27.64,9.2,13.66,1,0,2,1,27.64,45.88,0,0,6,0,0,113.17,5.0,186.95,27.64,64,1,0,12600.0,0,0,7,0.5170882458192546,272.92,18,7,6,2.13,1,3,750.0,0,1,0,2,24.65,1,1200.0,900.0,196.91,42.12,PPCHYMCMRUGLHR-UHFFFAOYSA-N,1,76.01,1,3.52,0,0,186.95,0,227.04,122,196.91,0,0,12.63,0,0,186.95,7.572701033487479,1.0745278722659006,95.0,0
1,0,64.61,0,5.42,0,0,6.0,285.85,10.69,2,32.08,10.69,16.56,5,0,9,0,32.08,54.74,0,0,0,0,0,160.34,6.0,294.02,32.08,104,2,0,12600.0,0,0,7,0.4929012375249498,359.43,28,8,0,3.09,0,4,750.0,0,0,0,9,34.16,2,1200.0,900.0,285.85,55.8,NXRUEVJQMBGVAT-UHFFFAOYSA-N,1,73.58,2,4.32,0,0,294.02,0,304.69,242,285.85,0,0,17.53,0,0,294.02,2.27938301107973,0.9423584345080508,95.0,0
0,0,45.82,1,4.68,6,6,5.0,196.91,9.2,1,27.64,9.2,13.66,1,0,2,1,27.64,45.88,0,0,6,0,0,113.17,5.0,186.95,27.64,64,1,0,12600.0,0,0,7,0.1948598600528282,272.92,18,7,6,2.13,1,3,750.0,0,1,0,2,24.65,1,1200.0,900.0,196.91,42.12,PPCHYMCMRUGLHR-UHFFFAOYSA-N,1,76.01,1,3.52,0,0,186.95,0,227.04,122,196.91,0,0,12.63,0,0,186.95,4.77166922732026,0.6184965382877098,95.0,0
0,0,35.09,0,4.57,0,0,5.42,202.99,9.15,1,27.64,9.15,9.57,2,0,5,0,27.64,48.89,0,0,0,0,0,93.45,5.42,173.44,27.64,20,1,0,12600.0,0,0,4,0.3764983699309569,273.98,16,2,0,2.19,0,3,750.0,0,0,0,5,18.77,1,1200.0,900.0,202.99,34.38,CALQKRVFTWDYDG-UHFFFAOYSA-N,1,70.99,1,2.69,0,0,173.44,0,225.09,35,202.99,0,0,10.0,0,0,173.44,2.2839509129055413,0.4922059887455589,85.0,0
0,0,39.35,0,3.96,0,0,6.2,195.11,7.87,1,27.64,7.87,11.42,1,0,6,0,27.64,36.88,0,0,0,0,0,110.9,6.2,207.49,27.64,28,1,0,12600.0,0,0,5,0.20242271601315112,254.69,19,3,0,3.17,0,3,750.0,0,0,0,6,27.08,1,1200.0,900.0,195.11,34.29,CQWGDVVCKBJLNX-UHFFFAOYSA-N,1,59.57,1,3.38,0,0,207.49,0,217.8,44,195.11,0,0,11.59,0,0,207.49,2.839762887557804,1.592456007000896,95.0,0
0,0,71.89,0,9.65,0,0,7.19,398.73,19.06,1,27.64,19.06,24.35,10,0,13,0,27.64,42.78,0,0,0,0,0,229.29,7.19,417.97,27.64,364,1,0,12600.0,0,0,12,0.8952914505700394,524.51,40,10,0,2.76,0,3,750.0,0,0,0,13,32.95,1,1200.0,900.0,398.73,80.65,PXWSKGXEHZHFJA-UHFFFAOYSA-N,1,125.78,1,4.07,0,0,417.97,0,481.73,1365,398.73,0,0,26.67,0,0,417.97,0.3174186061940859,0.9983526336601992,95.0,0
0,0,35.09,0,4.57,0,0,5.42,202.99,9.15,1,27.64,9.15,9.57,2,0,5,0,27.64,48.89,0,0,0,0,0,93.45,5.42,173.44,27.64,20,1,0,12600.0,0,0,4,0.2722792551179498,273.98,16,2,0,2.19,0,3,750.0,0,0,0,5,18.77,1,1200.0,900.0,202.99,34.38,CALQKRVFTWDYDG-UHFFFAOYSA-N,1,70.99,1,2.69,0,0,173.44,0,225.09,35,202.99,0,0,10.0,0,0,173.44,4.519799209556681,0.8011510318599168,95.0,0
0,0,45.82,1,4.68,6,6,5.0,196.91,9.2,1,27.64,9.2,13.66,1,0,2,1,27.64,45.88,0,0,6,0,0,113.17,5.0,186.95,27.64,64,1,0,12600.0,0,0,7,0.5050414175017097,272.92,18,7,6,2.13,1,3,750.0,0,1,0,2,24.65,1,1200.0,900.0,196.91,42.12,PPCHYMCMRUGLHR-UHFFFAOYSA-N,1,76.01,1,3.52,0,0,186.95,0,227.04,122,196.91,0,0,12.63,0,0,186.95,4.156684968634357,0.8118448283277165,95.0,0
0,0,30.38,0,3.36,0,0,5.24,167.58,6.58,1,27.64,6.58,7.73,0,0,4,0,27.64,42.08,0,0,0,0,0,76.57,5.24,141.67,27.64,9,1,0,12600.0,0,0,3,0.5426149864693819,227.06,13,0,0,2.32,0,3,750.0,0,0,0,4,21.99,1,1200.0,900.0,167.58,28.47,VMLAEGAAHIIWJX-UHFFFAOYSA-N,1,59.48,1,3.16,0,0,141.67,0,184.98,12,167.58,0,0,7.93,0,0,141.67,3.7343044615307663,1.1178260774983042,95.0,0
0,0,34.96,0,3.96,0,0,5.27,189.82,7.79,1,27.64,7.79,9.57,1,0,5,0,27.64,42.54,0,0,0,0,0,93.65,5.27,172.19,27.64,18,1,0,12600.0,0,0,4,0.0,248.05,16,2,0,2.54,0,3,750.0,0,0,0,5,22.47,1,1200.0,900.0,189.82,34.13,FCTHQYIDLRRROX-UHFFFAOYSA-N,1,58.23,1,3.12,0,0,172.19,0,205.51,28,189.82,0,0,9.83,0,0,172.19,4.41740893620103,2.245690241665633,95.0,0
0,0,39.63,0,4.6,0,0,5.3,215.08,9.19,1,27.64,9.19,11.42,2,0,6,0,27.64,48.24,0,0,0,0,0,110.65,5.3,203.2,27.64,32,1,0,12600.0,0,0,5,0.2022861598791761,282.67,19,3,0,2.63,0,3,750.0,0,0,0,6,22.8,1,1200.0,900.0,215.08,39.83,UZHWWTHDRVLCJU-UHFFFAOYSA-N,1,67.59,1,3.18,0,0,203.2,0,234.42,58,215.08,0,0,11.82,0,0,203.2,8.834817872402056,0.5501449113969562,95.0,0
0,0,34.96,0,3.96,0,0,5.27,189.82,7.79,1,27.64,7.79,9.57,1,0,5,0,27.64,42.54,0,0,0,0,0,93.65,5.27,172.19,27.64,18,1,0,12600.0,0,0,4,0.2338853826987971,248.05,16,2,0,2.54,0,3,750.0,0,0,0,5,22.47,1,1200.0,900.0,189.82,34.13,FCTHQYIDLRRROX-UHFFFAOYSA-N,1,58.23,1,3.12,0,0,172.19,0,205.51,28,189.82,0,0,9.83,0,0,172.19,8.763855479852642,0.4062264157437157,95.0,0
1,0,64.61,0,5.42,0,0,6.0,285.85,10.69,2,32.08,10.69,16.56,5,0,9,0,32.08,54.74,0,0,0,0,0,160.34,6.0,294.02,32.08,104,2,0,12600.0,0,0,7,0.2554186514120537,359.43,28,8,0,3.09,0,4,750.0,0,0,0,9,34.16,2,1200.0,900.0,285.85,55.8,NXRUEVJQMBGVAT-UHFFFAOYSA-N,1,73.58,2,4.32,0,0,294.02,0,304.69,242,285.85,0,0,17.53,0,0,294.02,7.565143447625713,0.5613344738833825,95.0,0
0,1,57.04,1,6.03,6,6,6.17,293.82,12.05,1,36.87,12.05,17.92,3,0,5,1,36.87,67.01,2,0,6,0,0,156.29,6.17,265.89,36.87,170,1,1,12600.0,0,0,9,0.6058691871181261,370.82,25,12,6,1.94,1,3,750.0,0,1,0,5,28.03,1,1200.0,900.0,293.82,53.7,QNNYEDWTOZODAS-UHFFFAOYSA-N,1,77.0,1,3.45,0,0,265.89,0,303.81,432,293.82,0,0,17.7,0,0,265.89,1.908320660438844,1.1292336704525308,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.3016707770181549,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,1,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,5.129894248491516,1.3259684226435382,95.0,3
0,0,51.8,1,5.39,6,6,5.23,177.72,10.59,1,27.64,10.59,14.75,2,0,6,1,27.64,149.38,0,0,6,0,0,145.09,5.23,236.68,27.64,201,1,0,12600.0,0,0,8,0.7872437474812362,326.91,21,15,6,2.36,1,3,750.0,0,1,0,6,27.16,1,1200.0,900.0,177.72,50.8,SQXJHWOXNLTOOO-UHFFFAOYSA-N,1,149.19,1,3.52,0,0,236.68,0,177.53,496,177.72,0,0,15.12,0,0,236.68,3.0215077123615037,1.1580139685185342,95.0,0
1,0,64.61,0,5.42,0,0,6.0,285.85,10.69,2,32.08,10.69,16.56,5,0,9,0,32.08,54.74,0,0,0,0,0,160.34,6.0,294.02,32.08,104,2,0,12600.0,0,0,7,0.1702791009413691,359.43,28,8,0,3.09,0,4,750.0,0,0,0,9,34.16,2,1200.0,900.0,285.85,55.8,NXRUEVJQMBGVAT-UHFFFAOYSA-N,1,73.58,2,4.32,0,0,294.02,0,304.69,242,285.85,0,0,17.53,0,0,294.02,2.6980581526497303,0.5345424189082079,95.0,0
0,0,21.21,0,2.67,0,0,5.08,136.92,4.81,1,27.64,4.81,4.04,0,0,2,0,27.64,61.9,0,0,0,0,0,42.58,5.08,81.16,27.64,1,1,0,12600.0,0,0,1,0.11638213237214275,191.44,7,0,0,1.0,0,3,750.0,0,0,0,2,13.88,1,1200.0,900.0,136.92,17.05,LLWRXQXPJMPHLR-UHFFFAOYSA-N,1,54.52,1,2.33,0,0,81.16,0,129.54,1,136.92,0,0,4.23,0,0,81.16,2.5444275472517925,0.6740006202501463,95.0,0
0,0,30.38,0,3.36,0,0,5.24,167.58,6.58,1,27.64,6.58,7.73,0,0,4,0,27.64,42.08,0,0,0,0,0,76.57,5.24,141.67,27.64,9,1,0,12600.0,0,0,3,1.1075527413694664,227.06,13,0,0,2.32,0,3,750.0,0,0,0,4,21.99,1,1200.0,900.0,167.58,28.47,VMLAEGAAHIIWJX-UHFFFAOYSA-N,1,59.48,1,3.16,0,0,141.67,0,184.98,12,167.58,0,0,7.93,0,0,141.67,5.535740312454454,1.5416615889346246,95.0,0
0,0,35.09,0,4.57,0,0,5.42,202.99,9.15,1,27.64,9.15,9.57,2,0,5,0,27.64,48.89,0,0,0,0,0,93.45,5.42,173.44,27.64,20,1,0,12600.0,0,0,4,0.5361847638011286,273.98,16,2,0,2.19,0,3,750.0,0,0,0,5,18.77,1,1200.0,900.0,202.99,34.38,CALQKRVFTWDYDG-UHFFFAOYSA-N,1,70.99,1,2.69,0,0,173.44,0,225.09,35,202.99,0,0,10.0,0,0,173.44,4.461583025563039,0.9979750399588002,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.38220946083580376,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,1,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,7.270452443616787,1.5819391845921047,95.0,3
0,0,46.96,1,4.78,6,6,5.66,213.57,9.33,1,27.64,9.33,14.37,1,0,2,0,27.64,41.18,0,0,0,0,1,133.35,5.66,233.86,27.64,64,1,0,12600.0,0,0,7,0.010085097027777686,265.92,24,7,6,2.13,0,3,750.0,0,1,0,8,28.32,1,1200.0,900.0,213.57,45.68,ZEVRFFCPALTVDN-UHFFFAOYSA-N,1,52.34,1,3.7,0,0,233.86,1,224.73,122,213.57,0,0,14.74,0,0,233.86,11.63868222711648,0.2489469277800111,95.0,0
0,0,40.99,1,4.01,6,6,3.87,179.39,8.0,1,27.64,8.0,11.79,0,0,1,1,27.64,51.71,0,0,6,0,0,96.22,3.87,155.97,27.64,42,1,0,12600.0,0,0,6,0.017621304474800117,249.23,15,5,6,1.82,1,3,750.0,0,1,0,1,20.14,1,1200.0,900.0,179.39,38.57,KFQARYBEAKAXIC-UHFFFAOYSA-N,1,69.84,1,3.4,0,0,155.97,0,197.52,71,179.39,0,0,10.73,0,0,155.97,10.794152481200898,0.4179528055373056,95.0,0
0,0,35.02,0,3.38,0,0,5.96,175.03,5.77,1,27.64,5.77,9.57,0,0,5,0,27.64,34.38,0,0,0,0,0,93.72,5.96,177.46,27.64,16,1,0,12600.0,0,0,4,0.7944089708170364,241.69,16,0,0,3.02,0,3,750.0,0,0,0,5,25.82,1,1200.0,900.0,175.03,29.4,NLJDBTZLVTWXRG-UHFFFAOYSA-N,1,66.66,1,3.36,0,0,177.46,0,207.3,22,175.03,0,0,9.73,0,0,177.46,0.31678629821361964,2.367441372011389,95.0,0
0,0,34.96,0,3.96,0,0,5.27,189.82,7.79,1,27.64,7.79,9.57,1,0,5,0,27.64,42.54,0,0,0,0,0,93.65,5.27,172.19,27.64,18,1,0,12600.0,0,0,4,0.18278498478301225,248.05,16,2,0,2.54,0,3,750.0,0,0,0,5,22.47,1,1200.0,900.0,189.82,34.13,FCTHQYIDLRRROX-UHFFFAOYSA-N,1,58.23,1,3.12,0,0,172.19,0,205.51,28,189.82,0,0,9.83,0,0,172.19,8.740074517202034,0.9308731808922138,95.0,0
0,0,35.09,0,4.57,0,0,5.42,202.99,9.15,1,27.64,9.15,9.57,2,0,5,0,27.64,48.89,0,0,0,0,0,93.45,5.42,173.44,27.64,20,1,0,12600.0,0,0,4,0.5950943308988091,273.98,16,2,0,2.19,0,3,750.0,0,0,0,5,18.77,1,1200.0,900.0,202.99,34.38,CALQKRVFTWDYDG-UHFFFAOYSA-N,1,70.99,1,2.69,0,0,173.44,0,225.09,35,202.99,0,0,10.0,0,0,173.44,3.928258031851681,0.7189686150674502,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.4120845885143911,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,1,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,6.3336365569275,1.8345026184955613,95.0,3
0,0,35.61,0,4.54,0,0,5.73,206.64,9.15,1,16.61,9.15,9.57,2,0,5,0,16.61,19.64,0,0,0,0,0,93.95,5.73,177.5,16.61,20,1,0,12600.0,0,0,4,0.3391260877398361,287.17,16,2,0,2.19,0,2,750.0,0,0,0,5,19.22,1,1200.0,900.0,206.64,34.28,YYMLRIWBISZOMT-UHFFFAOYSA-N,1,80.53,1,2.8,0,0,177.5,0,267.53,35,206.64,0,0,10.0,0,0,177.5,4.823810558331523,0.900162733075996,95.0,1
0,0,45.82,1,4.68,6,6,5.0,196.91,9.2,1,27.64,9.2,13.66,1,0,2,1,27.64,45.88,0,0,6,0,0,113.17,5.0,186.95,27.64,64,1,0,12600.0,0,0,7,0.07564150470351877,272.92,18,7,6,2.13,1,3,750.0,0,1,0,2,24.65,1,1200.0,900.0,196.91,42.12,PPCHYMCMRUGLHR-UHFFFAOYSA-N,1,76.01,1,3.52,0,0,186.95,0,227.04,122,196.91,0,0,12.63,0,0,186.95,8.834817872402056,0.2227851809038648,95.0,0
0,0,51.8,1,5.39,6,6,5.23,177.72,10.59,1,27.64,10.59,14.75,2,0,6,1,27.64,149.38,0,0,6,0,0,145.09,5.23,236.68,27.64,201,1,0,12600.0,0,0,8,0.013723535417919378,326.91,21,15,6,2.36,1,3,750.0,0,1,0,6,27.16,1,1200.0,900.0,177.72,50.8,SQXJHWOXNLTOOO-UHFFFAOYSA-N,1,149.19,1,3.52,0,0,236.68,0,177.53,496,177.72,0,0,15.12,0,0,236.68,5.554825608396503,1.2531194605789993,95.0,0
0,0,45.82,1,4.68,6,6,5.0,196.91,9.2,1,27.64,9.2,13.66,1,0,2,1,27.64,45.88,0,0,6,0,0,113.17,5.0,186.95,27.64,64,1,0,12600.0,0,0,7,0.16266962109241812,272.92,18,7,6,2.13,1,3,750.0,0,1,0,2,24.65,1,1200.0,900.0,196.91,42.12,PPCHYMCMRUGLHR-UHFFFAOYSA-N,1,76.01,1,3.52,0,0,186.95,0,227.04,122,196.91,0,0,12.63,0,0,186.95,6.54628071268345,0.4109454416245301,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.4306610402948832,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,1,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,5.129894248491516,0.8308550096852645,95.0,3
0,0,34.96,0,3.96,0,0,5.27,189.82,7.79,1,27.64,7.79,9.57,1,0,5,0,27.64,42.54,0,0,0,0,0,93.65,5.27,172.19,27.64,18,1,0,12600.0,0,0,4,0.7853460512567433,248.05,16,2,0,2.54,0,3,750.0,0,0,0,5,22.47,1,1200.0,900.0,189.82,34.13,FCTHQYIDLRRROX-UHFFFAOYSA-N,1,58.23,1,3.12,0,0,172.19,0,205.51,28,189.82,0,0,9.83,0,0,172.19,6.54628071268345,1.1194255541541571,95.0,0
0,0,53.17,0,4.64,0,0,6.06,239.21,9.14,1,27.64,9.14,16.96,2,0,9,0,27.64,21.36,0,0,0,0,0,162.42,6.06,301.19,27.64,88,1,0,12600.0,0,0,8,0.18665651782323167,304.39,28,6,0,3.75,0,3,750.0,0,0,0,9,31.48,1,1200.0,900.0,239.21,45.62,UXYJHTKQEFCXBJ-UHFFFAOYSA-N,1,65.18,1,3.39,0,0,301.19,0,283.03,173,239.21,0,0,17.19,0,0,301.19,8.834817872402056,0.7806862152210611,95.0,0
0,0,30.48,0,3.94,0,0,5.19,177.81,7.6,1,27.64,7.6,7.73,1,0,4,0,27.64,49.49,0,0,0,0,0,76.51,5.19,142.9,27.64,10,1,0,12600.0,0,0,3,0.254811016560514,243.38,13,1,0,1.97,0,3,750.0,0,0,0,4,18.32,1,1200.0,900.0,177.81,28.68,GIAPQOZCVIEHNY-UHFFFAOYSA-N,1,65.57,1,2.71,0,0,142.9,0,193.89,15,177.81,0,0,8.03,0,0,142.9,6.2411098731647545,1.4982654656348982,95.0,0
0,0,35.02,0,3.38,0,0,5.96,175.03,5.77,1,27.64,5.77,9.57,0,0,5,0,27.64,34.38,0,0,0,0,0,93.72,5.96,177.46,27.64,16,1,0,12600.0,0,0,4,0.07163639585948911,241.69,16,0,0,3.02,0,3,750.0,0,0,0,5,25.82,1,1200.0,900.0,175.03,29.4,NLJDBTZLVTWXRG-UHFFFAOYSA-N,1,66.66,1,3.36,0,0,177.46,0,207.3,22,175.03,0,0,9.73,0,0,177.46,13.357403211845968,0.7837447800654456,95.0,0
0,0,30.38,0,3.36,0,0,5.24,167.58,6.58,1,27.64,6.58,7.73,0,0,4,0,27.64,42.08,0,0,0,0,0,76.57,5.24,141.67,27.64,9,1,0,12600.0,0,0,3,1.0621203057126405,227.06,13,0,0,2.32,0,3,750.0,0,0,0,4,21.99,1,1200.0,900.0,167.58,28.47,VMLAEGAAHIIWJX-UHFFFAOYSA-N,1,59.48,1,3.16,0,0,141.67,0,184.98,12,167.58,0,0,7.93,0,0,141.67,3.9282580318516804,1.6906796345388928,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.2586453195135036,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,1,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,7.969870668110946,1.1118107623841065,95.0,3
0,0,41.21,1,4.29,6,6,3.97,223.51,8.57,1,27.64,8.57,11.42,0,0,2,1,27.64,84.41,0,0,6,0,0,101.09,3.97,163.01,27.64,62,1,0,12600.0,0,0,6,0.5619159452563436,256.13,15,7,6,2.19,1,3,750.0,0,1,0,2,20.46,1,1200.0,900.0,223.51,40.17,FJFIJIDZQADKEE-UHFFFAOYSA-N,1,32.62,1,3.35,0,0,163.01,0,171.72,115,223.51,0,0,10.83,0,0,163.01,2.9684988051270915,0.5544335442821652,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.8923263523215873,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,1,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,3.336224930837141,1.0276858816594698,95.0,3
0,0,30.48,0,3.94,0,0,5.19,177.81,7.6,1,27.64,7.6,7.73,1,0,4,0,27.64,49.49,0,0,0,0,0,76.51,5.19,142.9,27.64,10,1,0,12600.0,0,0,3,0.8701506193272235,243.38,13,1,0,1.97,0,3,750.0,0,0,0,4,18.32,1,1200.0,900.0,177.81,28.68,GIAPQOZCVIEHNY-UHFFFAOYSA-N,1,65.57,1,2.71,0,0,142.9,0,193.89,15,177.81,0,0,8.03,0,0,142.9,2.7123049482598764,1.1762603945744925,95.0,0
1,0,64.61,0,5.42,0,0,6.0,285.85,10.69,2,32.08,10.69,16.56,5,0,9,0,32.08,54.74,0,0,0,0,0,160.34,6.0,294.02,32.08,104,2,0,12600.0,0,0,7,0.1362232807530953,359.43,28,8,0,3.09,0,4,750.0,0,0,0,9,34.16,2,1200.0,900.0,285.85,55.8,NXRUEVJQMBGVAT-UHFFFAOYSA-N,1,73.58,2,4.32,0,0,294.02,0,304.69,242,285.85,0,0,17.53,0,0,294.02,6.983209336269889,1.036165582772538,95.0,0
0,0,45.82,1,4.68,6,6,5.0,196.91,9.2,1,27.64,9.2,13.66,1,0,2,1,27.64,45.88,0,0,6,0,0,113.17,5.0,186.95,27.64,64,1,0,12600.0,0,0,7,0.14825564674462335,272.92,18,7,6,2.13,1,3,750.0,0,1,0,2,24.65,1,1200.0,900.0,196.91,42.12,PPCHYMCMRUGLHR-UHFFFAOYSA-N,1,76.01,1,3.52,0,0,186.95,0,227.04,122,196.91,0,0,12.63,0,0,186.95,8.834817872402056,0.5447909877938207,94.0,0
0,0,39.35,0,3.96,0,0,6.2,195.11,7.87,1,27.64,7.87,11.42,1,0,6,0,27.64,36.88,0,0,0,0,0,110.9,6.2,207.49,27.64,28,1,0,12600.0,0,0,5,0.4918757671293282,254.69,19,3,0,3.17,0,3,750.0,0,0,0,6,27.08,1,1200.0,900.0,195.11,34.29,CQWGDVVCKBJLNX-UHFFFAOYSA-N,1,59.57,1,3.38,0,0,207.49,0,217.8,44,195.11,0,0,11.59,0,0,207.49,6.725010619291116,1.0690531385696762,95.0,0
